"solute1" "solute2" "solute3"
0.503652950232824 0.489824927873254 0.413886842606891
0.638650835056057 0.617255689319698 0.59256122728912
0.65636161575292 0.524553211059932 0.37629211320534
0.368605299601451 0.37850283350566 0.345831290625463
0.628634359225841 0.502657721317731 0.488841557074249
0.591915141667439 0.554617196048008 0.541556569773589
0.666666666666667 0.451473785677904 0.389371705228526
0.607618932658682 0.487337077168303 0.411522757378985
0.333333333333333 0.347256759140874 0.350556908111768
0.43247239463227 0.377423594677954 0.39662131479602
0.571522560056546 0.499656277780891 0.477546765222858
0.365848013792301 0.339703779572509 0.343207706842496
0.620674754337668 0.522006494368935 0.575007025649981
0.45792501912574 0.370207128700629 0.338371345994274
0.46200346975423 0.39829681750764 0.38405857783184
0.582440918470674 0.481767086810746 0.400473051107025
0.664620470138815 0.394819761936532 0.423416296188119
0.600683500026808 0.412711987384427 0.403496846442861
0.588753130267151 0.592071063252464 0.385363311928581
0.632136277590522 0.43117890962857 0.417717237061253
0.445577505034563 0.391311615265613 0.414592423521782
0.533872088284755 0.467138457478 0.338445943464592
0.566579073064286 0.549140793008897 0.495070275591308
0.573676532874673 0.470720617862714 0.427309331267228
0.522198570498912 0.51971653887306 0.495355503224209
0.415521305837155 0.405026909058033 0.364137512909146
0.651180095056356 0.624497683652545 0.44831380236231
0.540825458839095 0.490706511349377 0.522237476131877
0.584011540456449 0.505004668998953 0.335827574250322
0.582770218008737 0.574453038658038 0.496298213224522
0.654571897901109 0.641333910186242 0.64075625899388
0.657668570111204 0.423129271619487 0.425062644599329
0.458035832711343 0.379034641193689 0.369238750591586
0.511241543576811 0.395272649040213 0.385802677039197
0.649347296040652 0.397267907684605 0.368617124112857
0.523492833018289 0.448059141245489 0.420311924861509
0.494853731032285 0.483833618722388 0.427739073384994
0.573099310447573 0.504715865783641 0.538635012024166
0.611863223509449 0.440750392106742 0.433382896871877
0.487013646327205 0.37960753102182 0.379583358630361
0.445681977312741 0.440414517285305 0.472709671415996
0.651229882242754 0.489776709162429 0.440821376783878
0.589861610849601 0.546345972921076 0.333704367609687
0.561716861957593 0.38197655541366 0.37887568550018
0.595510234901218 0.454153102619124 0.357991055604526
0.47847514132729 0.450546764196938 0.370114643857953
0.636246627616454 0.546974770969184 0.549745394830216
0.537857169812031 0.509551654810564 0.333333333333333
0.4597187299461 0.337888977406764 0.339870201497398
0.566868199317679 0.543895875830752 0.468358055946195
0.548212118176403 0.553030490324471 0.450249631780935
0.612582491833703 0.429981837631887 0.394347866183293
0.582189535721655 0.524552238224204 0.415411092860207
0.609825751953488 0.53765001111025 0.433384854850842
0.633904575825463 0.559371505523954 0.367277132459204
0.558650283792322 0.507484638544878 0.440349384383017
0.581329102525391 0.585638344160378 0.549392843963577
0.662823320361833 0.648775805957055 0.499762770384683
0.595980010443714 0.556169352246045 0.448423047889577
0.467196853917988 0.382472080848932 0.347403283476
0.569679165956764 0.570796223338802 0.528271979346248
0.461620578138189 0.4310242295822 0.36489345928664
0.470639704918043 0.455096498947469 0.442967309285737
0.59104313234304 0.513609894293613 0.560390284504766
0.415001288005842 0.36229828697536 0.379656729135582
0.631497879188837 0.516789792403329 0.447494664681407
0.632352229447802 0.380107278835641 0.353576414140608
0.586594506414018 0.47423317797452 0.476422393929879
0.598888749648778 0.594999290969215 0.524684707248097
0.623460786857691 0.42890789053752 0.455083494823136
0.620464494164013 0.595250735540622 0.456925179314506
0.661245239694806 0.609242823610894 0.492744902330947
0.611351171435682 0.464452827638437 0.496056657007224
0.602258780467104 0.572412645089848 0.625088639757477
0.626071309557743 0.618015848705627 0.64246936763896
0.582208162828128 0.405114871895971 0.383353229239649
0.521203073296029 0.427656611904013 0.36552794226938
0.608837795332504 0.616465995989351 0.491010496919259
0.475757426463694 0.428864814683374 0.400853624728608
0.5713843974182 0.416843426878513 0.35789995578728
0.539115913774038 0.490981044770327 0.349771722281129
0.585377745419923 0.544620867271612 0.384446072643134
0.59528773037839 0.575085167886447 0.396973896876108
0.367105624745588 0.375262569086152 0.390598568773513
0.605508672790372 0.502831697435358 0.441700147871081
0.60506093365096 0.466567993914753 0.344539011368158
0.378540724991698 0.37609435801943 0.370281598505941
0.65695511436015 0.548830319233447 0.517218821288819
0.57232614325027 0.479753614505029 0.484464565445454
0.582943367344351 0.577323305699467 0.491729115823408
0.665712441695848 0.666666666666667 0.666666666666667
0.583212540299624 0.54108987536591 0.464576440778578
0.592389081707941 0.554813501739544 0.50297199518739
0.603982393503615 0.500461205202224 0.384316844661245
0.599528045352666 0.593045982846064 0.412645689741087
0.530682137583673 0.443748725229065 0.338982594542182
0.610756459132719 0.50399665192903 0.435271780010266
0.656136418187365 0.507535462957112 0.519407477258181
0.548619510630051 0.381430226033515 0.370544298844373
0.629061036056238 0.333333333333333 0.334426532320823
